2457200,nan,0,0
2542200,-10018.755824990678,0.7999999999999972,0,0
1018200,-10018.755824990678,0.6499999999999986,0,0
562400,-10018.755824990678,0.95,0,0
278500,-10018.755824990678,0.6200000000000003,0,0
236700,32309.766434364563,0.20999999999999802,0,0
169700,-12341.350201768186,-0.24000000000000343,0,0
55700,-14950.34146597174,-0.08000000000000257,0,0
64600,1251.796209459144,0.12000000000000029,0,0
108600,-13829.862288928574,0.7500000000000014,0,0
90900,-33225.62353365566,1.0600000000000023,0,0
533700,-3883.4344872284987,1.1500000000000015,0,0
141300,-9102.207107251736,1.2300000000000013,0,0
888800,3907.979927002536,0.7599999999999995,0,0
238000,15526.912643716529,-0.06000000000000086,0,0
120200,11536.494497124571,-0.4900000000000006,0,0
90300,-8964.844901949044,-0.55,0,0
15200,-12904.335058642857,-0.09999999999999859,0,0
73300,-3893.9161044906355,0.3899999999999992,0,0
57000,0.0,0.5299999999999997,0,0
178700,18082.358983458667,0.00999999999999801,0,0
107500,7680.737081623867,-0.48000000000000115,0,0
145000,3825.088517964481,-0.6599999999999995,0,0
28400,-1273.9029886326136,-0.5299999999999997,0,0
313800,-15375.225886916865,0.06000000000000086,0,0
388500,-39170.597280677735,0.9299999999999997,0,0
425000,9235.390738905558,1.1399999999999992,0,0
109000,-18530.28279486679,1.2100000000000009,0,0
23600,1331.5137455451875,0.7899999999999991,0,0
32400,34194.919883596245,-0.2700000000000003,0,0
215000,6484.033570198555,-0.6299999999999998,0,0
23200,-16919.486236508517,-0.6900000000000006,0,0
91700,16919.486236508517,-0.5399999999999991,0,0
27200,-15610.919216284103,0.14000000000000057,0,0
9300,9126.885646085548,0.09000000000000058,0,0
5800,0.0,-0.10999999999999943,0,0
26000,-24908.574913861336,0.41000000000000086,0,0
51200,-21314.441846785216,0.75,0,0
259600,18667.29424008451,0.7699999999999989,0,0
32500,18428.836874476496,0.15999999999999945,0,0
104000,2613.578687411966,-0.5600000000000008,0,0
12800,-1306.197500625217,-0.7400000000000007,0,0
59600,5217.7092710188335,-0.3899999999999992,0,0
118700,6495.7112927706,-0.22999999999999973,0,0
31100,5175.593141355961,-0.32999999999999974,0,0
8800,-5175.593141355961,-0.26999999999999885,0,0
15200,-16950.06892993689,0.15999999999999945,0,0
14600,2620.700159136291,0.3899999999999992,0,0
