155100,nan,0,0
256500,-18256.703923946738,0.21599999999999966,0,0
139900,13449.318466333792,0.1599999999999966,0,0
209700,-4340.3861479607285,0.1340000000000032,0,0
219500,-3869.114061259893,0.1760000000000048,0,0
338400,12344.815293237054,-0.27899999999999636,0,0
145300,-3461.315987016711,-0.10199999999999819,0,0
131900,10741.380774945243,-0.4200000000000046,0,0
251300,4093.2418527299674,-0.5698000000000064,0,0
223100,-181.0401976944931,-0.38890000000000385,0,0
213000,-762.5238237185528,-0.3309999999999974,0,0
429900,-14854.010878623036,0.25390000000000157,0,0
144700,7014.816363673404,0.3468000000000018,0,0
121300,3542.472265515073,0.18799999999999956,0,0
148326,14556.94358074311,-0.32600000000000195,0,0
122700,2270.1736248276206,-0.7639999999999958,0,0
228300,5848.134358718226,-0.7289999999999964,0,0
132900,2351.428366966779,-0.6139999999999959,0,0
195157,-7349.167746221852,-0.15299999999999728,0,0
271971,-14811.609294065775,0.3469999999999999,0,0
395900,-28723.76562571599,1.247999999999999,0,0
587800,19621.123623476677,1.1121599999999974,0,0
440904,1735.34687632948,0.5610799999999955,0,0
204100,-17855.961842221823,0.30299999999999444,0,0
244200,22357.35407716355,-0.36908000000000246,0,0
222500,10290.715609714951,-0.3931599999999975,0,0
182000,7670.150212857329,-0.8119999999999948,0,0
266400,-2268.3888963976883,-0.9829999999999984,0,0
294000,3967.343017242442,-0.4710000000000008,0,0
403100,-10128.867390370999,-0.0020000000000038654,0,0
478700,-1806.0424547279297,0.2809999999999974,0,0
335300,-12226.302333259831,0.55,0,0
321300,-15720.93583037315,0.9809999999999974,0,0
301500,-11781.937039807566,1.1530000000000002,0,0
228300,21157.965415393497,0.6719999999999999,0,0
155400,-192.70621024958245,0.03900000000000148,0,0
146200,-3279.950017933686,-0.33799999999999675,0,0
206300,16612.133497313942,-0.6740000000000009,0,0
110700,6192.44703213262,-0.5429999999999978,0,0
187900,-760.714513216243,-0.6300000000000012,0,0
142700,7967.566827856487,-0.6850000000000023,0,0
136200,-756.9229139470224,-0.34199999999999875,0,0
182500,-19916.645350804174,0.20600000000000024,0,0
208600,10516.710221369685,0.26300000000000523,0,0
187900,21650.99544315563,-0.14499999999999888,0,0
170800,4310.191676506037,-0.6909999999999997,0,0
169197,-1029.5271415383668,-1.023000000000002,0,0
246800,-842.8871912311564,-0.5450000000000017,0,0
492200,-3282.583989301813,0.03799999999999955,0,0
167600,3469.934816250131,0.07999999999999546,0,0
397800,-12984.625291062812,0.2880000000000024,0,0
401600,2832.7027378463044,0.3130000000000024,0,0
309700,-25504.771815970882,0.7860000000000043,0,0
333235,288.0109889895621,0.9840000000000032,0,0
498000,-34585.14785743105,1.447,0,0
621859,-27395.651621596073,2.147,0,0
563700,21187.95925351069,1.4639999999999986,0,0
627300,-19885.84262875115,1.3009999999999993,0,0
711410,8484.997886649915,0.3430000000000007,0,0
228144,12190.605287834444,-0.32700000000000107,0,0
837900,-37999.43232148983,0.5359999999999986,0,0
813400,24115.815021803046,0.12099999999999796,0,0
336800,10820.88399619252,-0.04400000000000262,0,0
816100,21596.1649161045,-0.7269999999999982,0,0
351600,-39709.70980197119,-0.6630000000000025,0,0
484400,-3308.8200450688278,0.3939999999999998,0,0
575000,2807.971214873639,0.8090000000000004,0,0
460100,-25368.71946003494,1.320999999999998,0,0
509600,-19401.150659988707,1.1130000000000024,0,0
1313100,9271.188898637207,1.0840000000000003,0,0
890700,26050.21619196446,0.2870000000000005,0,0
547900,3022.195869988309,-0.7200000000000017,0,0
304200,201.25480131572004,-1.0420000000000016,0,0
596100,19985.013313583266,-1.0079999999999985,0,0
617700,-2284.238658479154,-0.6199999999999989,0,0
497100,16798.69369819009,-0.8749999999999972,0,0
589200,-15109.994796729254,-0.5349999999999995,0,0
1023000,-29892.129785679346,0.5909999999999996,0,0
1112200,28402.203968148853,0.44700000000000273,0,0
753200,-3781.3797033541264,0.42700000000000105,0,0
