20741,nan,11,55
81233,653.5424985543159,0.0009999999999998012,15,22
110084,-660.0794188500458,0.002669999999999817,15,23
59644,-647.3017679358151,0.005310000000000415,15,24
52295,65.39720501042012,0.0038000000000000256,15,25
154616,2548.181482400658,-0.003110000000000568,15,26
59776,-1959.7399991795328,-0.004020000000000224,15,27
68250,-653.838688231545,-0.0009000000000000341,15,28
137535,1960.6277638919423,-0.001799999999999713,15,29
74023,-3269.1947841163583,0.010000000000000498,15,30
65365,654.4318737251587,0.005999999999999873,15,31
131131,1961.5163332851182,0.0,15,32
130576,1306.197500625217,-0.006000000000000227,15,33
47795,-652.9509235191356,-0.015000000000000215,15,34
147325,-1306.7890756603972,-0.005000000000000071,15,35
182045,1959.7399991795328,-0.0010000000000005115,15,36
72313,-652.9509235191356,0.0010000000000001564,15,37
36892,-979.980819446169,0.0010000000000001564,15,38
93680,1632.9317429653045,-0.0035000000000000144,15,39
109756,0.0,-0.0010000000000001564,15,40
60085,-1959.7399991795328,0.0014999999999997017,15,41
75724,-1635.1526638667124,0.008999999999999632,15,42
115328,981.3139756351675,0.013500000000000512,15,43
90945,-660.6779959881237,0.011020000000000252,15,44
86678,1314.5166842196686,-0.0004899999999999239,15,45
151212,1306.7890756603972,-0.009999999999999787,15,46
58166,-653.2465771060813,-0.008009999999999807,15,47
179188,653.2465771060813,-0.009019999999999584,15,48
97352,-979.980819446169,-0.0009999999999998012,15,49
75167,0.0,0.0035000000000000144,15,50
162111,326.73424234008763,0.0015000000000000568,15,51
246389,-1634.4116859503542,0.006500000000000128,15,52
142544,-1308.863814782235,0.009999999999999787,15,53
119599,327.3272937223126,0.011499999999999844,15,54
181131,1308.567020224416,0.005499999999999972,15,55
329771,1960.6277638919423,-0.009499999999999887,15,56
222678,1957.9668794325044,-0.02200000000000024,15,57
234673,-978.6512806408964,-0.019000000000000485,15,58
227813,0.0,-0.010500000000000398,15,59
565609,-2286.1046744520054,0.005499999999999972,16,0
2959522,-67245.56251140346,0.21451999999999993,9,31
617868,1033.7998690035377,0.30901000000000034,9,32
929508,8189.3978133473765,0.2800000000000004,9,33
533415,2719.501353591447,0.1524900000000006,9,34
426776,4746.826978550444,-0.06501999999999945,9,35
430241,5405.889382340767,-0.0730000000000004,9,36
432133,-674.6294445534318,-0.051000000000000156,9,37
343712,-1350.206032936896,-0.03100000000000023,9,38
360022,4046.8330627021487,-0.019000000000000485,9,39
367105,2019.1676366518864,-0.016000000000000014,9,40
292653,-672.7419291356896,-0.021000000000000442,9,41
578050,2689.0875276404104,-0.02600000000000016,9,42
188494,-1451.484708875128,-0.01067999999999998,9,43
176172,-1237.602818765282,0.00015999999999962713,9,44
224166,2017.28540100099,-0.0019999999999996024,9,45
424908,4696.058685434324,-0.013159999999999528,9,46
258823,0.0,-0.026319999999999413,9,47
337845,6015.415417770953,-0.044999999999999575,9,48
305791,-1334.5931024710821,-0.0370000000000001,9,49
437825,3334.1707488201423,-0.03100000000000023,9,50
261268,-2666.7198736776145,-0.019000000000000485,9,51
290632,-667.4508751425278,0.0029999999999997585,9,52
168455,-667.7598086763936,0.006999999999999673,9,53
272529,1328.5377033502855,0.010019999999999741,9,54
319357,2673.3928541462506,-0.00899000000000001,9,55
208846,0.0,-0.016000000000000014,9,56
215598,1324.859232775921,-0.0199899999999996,9,57
195480,-1991.0772270161915,-0.008009999999999452,9,58
163230,-3208.814413894423,0.012620000000000076,9,59
299041,-4139.96065598532,0.03180000000000014,10,0
422571,-7386.39986766021,0.06097999999999999,10,1
314545,673.055781224896,0.05918999999999955,10,2
434389,-3752.923414611864,0.05351999999999997,10,3
378320,-290.1293226695856,0.03657000000000004,10,4
347803,4043.0527372814495,0.003999999999999915,10,5
181806,-3368.4232927280177,0.004429999999999978,10,6
242475,-3714.371963932983,0.008859999999999603,10,7
199390,1351.787441030261,0.015499999999999759,10,8
166099,3036.898646367803,0.011500000000000555,10,9
195918,2021.053388038041,-0.014499999999999603,10,10
312152,3993.3521970825227,-0.03837999999999973,10,11
225194,-3993.3521970825227,-0.023939999999999986,10,12
134887,673.055781224896,-0.00800000000000054,10,13
223970,2017.28540100099,-0.003059999999999974,10,14
178039,671.8021266394203,-0.002120000000000033,10,15
255543,2684.084571210832,-0.021999999999999888,10,16
172319,-2012.595128840111,-0.014999999999999503,10,17
134088,2012.595128840111,-0.010999999999999944,10,18
252636,1340.1719875840713,-0.011999999999999745,10,19
242550,1338.9282082973964,-0.0129999999999999,10,20
152742,668.9984079493172,-0.020000000000000285,10,21
