1322855,nan,9,31
47793,934.8925962040511,0.008999999999999985,12,40
58960,-2182.3592030152386,0.00849999999999973,12,41
96364,1241.231956170985,0.006019999999999826,12,42
106922,-2802.0836078122,0.010510000000000375,12,43
116746,711.957810797692,0.012220000000000298,12,44
90656,-1024.3308857198485,0.009350000000000237,12,45
52092,-937.525240978232,0.013480000000000204,12,46
42979,1562.2037702831549,0.0021399999999996313,12,47
126180,-1874.8476204377696,0.006279999999999931,12,48
128794,1874.8476204377696,-0.0015000000000004122,12,49
82604,1560.5139876173623,-0.010000000000000142,12,50
175021,2804.6785737849686,-0.01950000000000003,12,51
100260,311.29464807033713,-0.028000000000000115,12,52
120904,1555.4665020420798,-0.024999999999999648,12,53
44719,-621.9853689310994,-0.016000000000000014,12,54
93822,1865.1522195627379,-0.01149999999999949,12,55
71881,-621.4495210841164,-0.008999999999999985,12,56
77467,-310.8251742904855,-0.0029999999999997585,12,57
142483,2795.0187125647117,-0.010499999999999688,12,58
97848,-620.647478227987,-0.00799999999999983,12,59
210133,2480.989503755637,-0.01750000000000007,13,0
55015,-1512.8960290011762,-0.013120000000000687,13,1
85758,-1589.0080704750176,0.0024399999999996425,13,2
52326,2420.057196419911,-0.0007999999999999119,13,3
127707,-2420.057196419911,0.008660000000000423,13,4
92327,-2486.3341628043045,0.013119999999999977,13,5
44632,621.9853689310994,0.013899999999999935,13,6
112761,-2489.5520256977834,0.024799999999999756,13,7
49255,622.7908755853662,0.014999999999999859,13,8
87579,-1869.179757332695,0.0129999999999999,13,9
65851,623.3290401089776,0.0120000000000001,13,10
48075,1862.1489669286007,-0.0019799999999996487,13,11
55245,-1239.0891252902493,-0.0019899999999996253,13,12
99486,1867.5666567666838,-0.0110000000000003,13,13
77886,1865.1522195627379,-0.01501000000000019,13,14
102394,621.1819432415666,-0.01601999999999997,13,15
74514,620.9145957205565,-0.019999999999999574,13,16
131876,1650.333168728757,-0.01731999999999978,13,17
33892,-409.30510003889253,-0.011660000000000538,13,18
135293,1859.542737647324,-0.014000000000000058,13,19
120404,0.0,-0.012340000000000018,13,20
233139,3100.102695927198,-0.017699999999999605,13,21
95598,-624.434922593231,-0.019009999999999395,13,22
178591,-618.5187837033368,-0.010000000000000142,13,23
67611,0.0,-0.003990000000000294,13,24
86840,618.5187837033368,0.0030200000000000673,13,25
113458,0.0,-0.0009999999999998012,13,26
208159,-612.3322830706712,-0.0010199999999997544,13,27
55514,-525.9472840730695,0.0026700000000001722,13,28
185941,3609.7063657694052,-0.006160000000000565,13,29
83132,-1235.1841858011526,-0.00899000000000072,13,30
50939,-463.4668479823745,-0.008320000000000506,13,31
99767,-154.5220416936388,-0.002930000000000277,13,32
36832,0.0,0.007000000000000384,13,33
100804,-618.2537231484986,0.004250000000000753,13,34
53407,-1856.3524425569967,0.009500000000000243,13,35
62041,-136.22656401501843,0.01244000000000014,13,36
25046,-483.0887667619521,0.0132200000000001,13,37
111197,2475.667773333967,0.0010000000000001564,13,38
