year,month,day,hour,minute,open,close,low,high,volume
2019,3,6,14,41,142.5700,142.5600,142.5600,142.5700,3167
2019,3,6,14,42,142.5354,142.5354,142.5354,142.5354,622
2019,3,6,14,43,142.5200,142.5200,142.5100,142.5400,19295
2019,3,6,14,44,142.5200,142.5440,142.5200,142.5440,2106
2019,3,6,14,45,142.5100,142.5100,142.5000,142.5100,8230
2019,3,6,14,46,142.5500,142.5401,142.5401,142.5500,1955
2019,3,6,14,47,142.5600,142.5300,142.5300,142.5600,6540
2019,3,6,14,48,142.5538,142.5538,142.5538,142.5538,2136
2019,3,6,14,49,142.5300,142.5566,142.5300,142.5566,7974
2019,3,6,14,50,142.5500,142.5451,142.5451,142.5500,5901
2019,3,6,14,51,142.5500,142.5600,142.5500,142.5600,2966
2019,3,6,14,52,142.5400,142.5900,142.5400,142.6000,7458
2019,3,6,14,53,142.5400,142.4700,142.4700,142.5400,12535
2019,3,6,14,54,142.5530,142.5735,142.5530,142.5735,4375
2019,3,6,14,55,142.5665,142.5700,142.5665,142.5700,4004
2019,3,6,14,56,142.5500,142.5300,142.5300,142.5500,4943
2019,3,6,14,57,142.5990,142.6100,142.5990,142.6100,4641
2019,3,6,14,58,142.6400,142.6300,142.6300,142.6500,5269
2019,3,6,14,59,142.6100,142.6000,142.6000,142.6100,5776
2019,3,6,15,0,142.5700,142.5500,142.5400,142.5700,33971
2019,3,6,15,1,142.5100,142.5761,142.5100,142.5761,5935
2019,3,6,15,2,142.5950,142.5800,142.5800,142.5950,4119
2019,3,6,15,3,142.6050,142.6100,142.6050,142.6500,9617
2019,3,6,15,4,142.6000,142.5500,142.5500,142.6066,10507
2019,3,6,15,5,142.5652,142.5300,142.5300,142.5652,3615
2019,3,6,15,6,142.5200,142.5350,142.5200,142.5450,7843
2019,3,6,15,7,142.4900,142.4900,142.4900,142.4900,1595
2019,3,6,15,8,142.5000,142.4900,142.4700,142.5300,14830
2019,3,6,15,9,142.4600,142.4400,142.4400,142.4900,7890
2019,3,6,15,10,142.4562,142.4800,142.4562,142.4800,3831
2019,3,6,15,11,142.4576,142.4576,142.4576,142.4576,1361
2019,3,6,15,12,142.4450,142.4700,142.4450,142.4800,3773
2019,3,6,15,13,142.4500,142.4100,142.4000,142.4500,8690
2019,3,6,15,14,142.4000,142.3990,142.3990,142.4000,4618
2019,3,6,15,15,142.3850,142.3799,142.3799,142.3850,2461
2019,3,6,15,16,142.3690,142.4000,142.3690,142.4000,4493
2019,3,6,15,17,142.3600,142.3300,142.3300,142.3600,5168
2019,3,6,15,18,142.3401,142.3199,142.3199,142.3500,5404
2019,3,6,15,19,142.2700,142.2900,142.2700,142.3000,4666
2019,3,6,15,20,142.3000,142.3310,142.3000,142.3310,1968
2019,3,6,15,21,142.3700,142.3700,142.3700,142.3700,14029
2019,3,6,15,22,142.3600,142.3500,142.3500,142.3600,7102
2019,3,6,15,23,142.3600,142.3269,142.3269,142.4000,12811
2019,3,6,15,24,142.3200,142.3300,142.3200,142.3300,3586
2019,3,6,15,25,142.3600,142.3500,142.3500,142.3600,2643
2019,3,6,15,26,142.3500,142.3300,142.3300,142.3500,2651
2019,3,6,15,27,142.3234,142.3400,142.3234,142.3400,2639
2019,3,6,15,28,142.3000,142.2700,142.2700,142.3000,6842
2019,3,6,15,29,142.2400,142.2999,142.2400,142.3025,27151
2019,3,6,15,30,142.3300,142.3534,142.3300,142.3534,4692
2019,3,6,15,31,142.3600,142.4000,142.3600,142.4000,6275
2019,3,6,15,32,142.4364,142.4100,142.4100,142.4364,8747
2019,3,6,15,33,142.4000,142.4400,142.4000,142.4400,5977
2019,3,6,15,34,142.4700,142.4699,142.4600,142.4700,9091
2019,3,6,15,35,142.4750,142.4800,142.4200,142.4800,19377
2019,3,6,15,36,142.4600,142.4662,142.4600,142.4662,3736
2019,3,6,15,37,142.5000,142.4850,142.4850,142.5100,9507
2019,3,6,15,38,142.5000,142.5058,142.5000,142.5058,8568
2019,3,6,15,39,142.4900,142.4700,142.4700,142.4900,3446
2019,3,6,15,40,142.4650,142.5000,142.4650,142.5148,10080
2019,3,6,15,41,142.5000,142.5360,142.5000,142.5360,5992
2019,3,6,15,42,142.5190,142.5000,142.5000,142.5190,3679
2019,3,6,15,43,142.5000,142.5000,142.5000,142.5300,14548
2019,3,6,15,44,142.5200,142.5300,142.5200,142.5600,18945
2019,3,6,15,45,142.5648,142.5900,142.5648,142.5900,3888
2019,3,6,15,46,142.5400,142.4300,142.4300,142.5400,25611
2019,3,6,15,47,142.4630,142.4635,142.4630,142.4635,6210
2019,3,6,15,48,142.4538,142.4700,142.4538,142.4700,7171
2019,3,6,15,49,142.4750,142.4750,142.4750,142.4750,5344
2019,3,6,15,50,142.4700,142.4700,142.4700,142.4700,2903
2019,3,6,15,51,142.4900,142.5400,142.4900,142.5400,12472
